9D,6A,70,77,82,73,7F,86,80,65,70,73,7D,93,86,85
69,64,67,80,93,7D,97,7F,86,78,87,7F,66,A1,90,82
84,9B,81,94,8B,A5,6B,69,89,72,7E,83,88,7A,8B,84
68,69,73,8B,7A,7C,9A,75,85,69,93,71,85,75,61,7B
70,89,5B,94,93,7F,99,70,6E,7C,84,7A,84,88,5D,66
6C,6A,85,95,79,7F,8D,8C,97,82,89,81,84,8B,87,75
7B,78,91,7E,7D,8A,85,70,7A,78,70,73,80,8E,7F,86
7B,79,8E,76,9E,72,79,7B,81,69,75,96,7C,74,72,67
85,7B,AB,6D,90,8B,88,9C,89,9D,77,85,8F,7B,7C,8D
74,66,76,77,6B,8C,77,92,79,8B,88,7C,9C,62,81,7D
92,90,96,78,90,8F,8E,88,75,7A,83,7F,5F,A1,7A,71
92,72,83,85,6A,A2,74,92,83,79,71,8B,6E,77,7D,85
8A,7F,7F,77,71,76,7E,7B,81,80,7E,9D,73,8A,8F,98
96,9D,62,64,4D,6B,72,83,7E,79,6B,88,80,89,7C,97
88,74,73,70,9D,9C,80,91,76,82,9F,75,5F,7F,6A,64
7F,97,68,87,68,67,7C,84,86,9D,71,76,87,79,8C,97
65,94,8A,99,8A,86,88,88,9D,7B,72,86,73,75,81,88
6E,7C,8C,6D,7A,85,76,6A,7D,6F,74,9A,85,7A,8C,8D
83,89,81,7C,7B,7F,82,8D,92,8B,8B,6E,90,94,8A,82
72,73,67,71,6F,66,95,76,9F,7C,8C,6C,8F,87,6F,98
7A,92,93,6F,7B,61,6F,71,8C,7F,71,90,7A,76,92,7B
91,B1,A3,79,87,74,88,71,81,5D,7F,72,82,6F,88,AA
82,87,74,83,70,8A,74,79,75,7B,7A,85,AB,69,97,64
72,80,9F,84,70,81,81,7E,84,79,7D,84,95,7A,70,6E
8F,9D,7E,6D,5F,8D,7C,80,7C,7D,87,9D,8F,85,69,86
92,84,83,7E,75,7B,7C,74,73,7A,8C,74,8F,80,7B,9C
60,69,91,78,8C,93,62,8D,7F,86,7C,7E,85,67,87,87
A8,7E,8B,6F,63,9A,87,90,5F,84,80,99,78,7E,93,82
96,88,90,73,A0,7C,7A,8E,88,86,89,6D,87,71,7E,7E
73,8C,93,70,73,7C,6B,6E,86,69,6E,73,86,90,5B,90
9E,7E,86,99,70,83,77,7B,84,83,A8,68,7A,89,94,82
81,77,84,75,7B,6F,75,72,77,78,6F,8A,72,6D,84,6F
64,6D,6B,85,87,97,6C,84,57,73,8B,7B,80,7E,57,92
93,72,78,5A,6F,70,74,9E,93,6B,7D,6D,6F,92,94,62
87,86,7E,8C,72,98,83,78,70,76,66,73,7B,77,82,77
79,80,8F,6A,92,6D,7E,AB,77,85,83,7D,6D,82,77,60
80,73,74,7B,8B,76,63,82,82,54,85,80,7D,6F,83,77
91,87,8C,82,75,68,71,62,81,98,6D,80,95,7C,8E,7B
7A,8C,91,85,6E,79,8F,75,84,86,81,7E,6B,8D,89,72
73,7B,73,71,7A,5F,93,8A,94,85,74,95,7E,73,64,7E
8F,7F,8B,7B,9A,A6,8C,9C,70,8F,8F,85,8A,78,6E,8A
85,5F,8E,7C,7C,8E,85,86,7D,87,87,69,85,7C,91,78
A9,71,7F,6B,7B,73,6B,7C,82,87,8C,8D,8D,8F,89,87
61,81,83,78,6B,85,74,81,87,7C,78,75,88,78,89,8C
88,68,87,89,83,8F,75,99,65,87,7F,6C,8D,89,69,80
65,90,7D,8B,95,8D,91,7A,81,70,80,81,85,77,95,84
8A,93,98,80,86,69,8C,76,7D,71,73,7E,83,71,65,6E
99,83,81,6B,80,91,A8,88,81,6C,73,8E,8C,7F,74,74
6C,6F,9B,88,77,89,70,75,76,74,64,83,77,9B,84,89
77,8B,88,7D,8F,93,79,89,96,80,8B,76,86,74,79,76
7F,7A,98,92,7B,73,81,8D,64,6E,6C,60,7C,75,75,7C
8D,8F,7E,7A,78,8C,87,7F,72,74,71,7E,7E,70,61,88
88,68,7D,86,70,95,98,76,6D,8C,7D,7B,74,72,72,73
7A,70,79,99,85,8F,84,8F,70,92,70,74,87,89,76,67
84,83,6B,83,8B,6F,6C,78,63,7C,88,85,89,65,83,87
70,91,8C,80,7E,76,6F,69,86,97,91,8B,7C,89,8B,85
77,7F,7C,8A,79,70,83,8A,7C,7E,7C,62,7F,6A,8B,83
AD,79,74,7D,78,90,6B,80,97,93,9C,7D,8B,8C,80,75
71,78,89,BB,88,69,78,77,71,7D,78,76,7C,96,93,94
84,7E,9F,7D,88,77,70,78,76,84,78,81,90,8C,92,83
8C,9E,80,80,75,73,6B,79,79,89,93,86,85,76,90,6B
99,5E,99,68,95,9E,84,71,78,67,81,90,6A,8D,7B,9A
6B,67,71,99,8B,6F,8A,6D,A2,81,72,61,8C,8B,8A,84
AF,79,8D,78,7F,9C,8A,89,5E,70,6E,7E,86,7F,8C,79
7C,7E,7C,80,99,65,81,87,7B,7E,87,73,85,84,98,85
70,99,8F,8A,78,8F,74,69,71,7B,69,87,71,6E,7C,91
77,88,6E,94,81,90,6F,7E,7C,7C,86,8A,82,95,70,82
75,91,75,AF,85,95,A2,8C,70,83,5E,7B,89,8C,7D,70
7C,77,8C,87,94,73,78,78,70,85,85,6F,74,79,89,96
98,92,90,74,73,8A,55,7A,6C,7B,71,83,6E,7E,82,77
6E,69,63,79,7F,94,7C,8C,8E,93,93,91,6D,7D,79,96
9A,8C,6D,9A,85,80,80,85,92,72,A0,81,59,68,7A,72
75,87,89,71,8B,85,91,7F,8F,8A,8F,66,76,7C,6F,8C
7F,77,6C,5A,7B,5E,5F,8A,7A,88,85,73,75,95,94,82
98,7E,96,89,61,6B,73,96,87,88,6C,91,82,91,80,73
89,88,7F,81,84,93,6E,6D,7C,5E,7B,73,69,7C,62,8F
66,80,88,89,88,95,99,92,90,A6,88,86,76,87,A3,90
80,7A,7A,8A,9C,7C,76,8C,9C,80,91,6E,79,6F,8B,7C
7F,7C,75,89,7A,7F,6F,73,7E,76,78,7B,84,97,77,A0
94,82,89,7B,68,85,7E,73,70,9C,8C,82,80,8E,9C,8E
7B,71,74,76,7F,84,82,7E,7A,7E,78,A1,92,9D,74,7F
78,5F,78,75,84,69,86,77,8E,7E,7F,65,78,6C,7D,7C
84,83,88,60,78,88,6E,72,5B,7A,79,A0,83,8A,80,AC
82,91,69,87,6B,78,6D,74,7C,78,80,8B,88,8B,80,7F
83,7B,83,7C,8D,6C,80,69,6F,71,7E,72,77,A1,88,8C
70,76,7C,98,84,99,73,81,8C,A4,8A,79,7E,74,6B,70
64,71,76,7E,79,8C,82,73,7B,85,7A,77,88,5C,6E,85
84,7E,5F,8C,70,65,9B,98,5F,8B,8B,7A,5C,91,60,8A
8F,86,89,A2,66,84,71,85,80,91,78,8C,86,78,85,6A
8F,96,62,70,94,76,6E,8A,8A,86,8F,7B,74,76,82,5C
7D,6E,6C,68,77,73,98,7B,80,73,84,6A,7A,71,98,77
80,8E,79,9D,7D,88,79,96,59,8A,71,78,99,71,8D,82
83,8B,8D,70,9E,74,8E,85,73,7D,91,74,87,6E,68,92
99,7A,71,77,8B,7F,91,7F,85,5E,94,72,87,8E,6B,87
6D,85,98,78,95,8F,79,77,7B,93,85,80,8A,8D,7C,8A
9D,86,B7,7A,75,64,88,8B,8E,95,A5,88,91,89,6E,89
83,84,97,86,6C,90,7A,8B,90,76,70,A5,93,84,94,7D
96,8F,7C,86,87,8A,96,85,77,8E,82,89,94,8C,71,97
72,96,86,A2,5F,90,76,6D,9B,8B,61,98,7D,A5,8E,90
64,71,76,95,7C,82,6E,76,78,80,7B,73,7D,9A,83,A4
97,87,7F,75,51,77,74,87,7B,83,93,7C,75,81,62,7B
68,78,81,99,8D,8C,65,81,6A,83,73,84,76,83,79,69
7C,78,7E,87,88,87,72,87,86,7B,6D,7B,67,8F,80,75
6D,85,6C,89,66,71,80,6B,7E,58,7A,6A,78,70,6B,71
83,6F,8A,74,84,78,92,7E,82,71,71,7D,6B,8A,69,7D
80,84,85,85,6F,88,97,86,8D,75,82,72,83,8F,6A,6F
79,84,7B,94,73,88,6D,99,92,63,86,78,84,84,7C,90
5B,6A,76,6D,7F,78,82,84,8C,A6,79,7B,73,73,81,69
86,8B,8C,84,75,77,6D,84,8A,75,71,8D,80,8C,94,98
73,7A,8C,66,72,7E,73,67,89,91,6D,83,80,65,65,7D
88,6A,7F,87,77,A2,7D,71,6C,87,A1,64,88,62,7D,85
81,98,83,99,76,7A,8B,72,86,7A,69,89,89,75,74,9D
82,8B,85,7B,77,74,96,75,80,8F,79,82,81,85,88,63
74,65,75,A6,85,7A,7B,91,94,78,9E,85,81,8C,65,52
5D,7D,6C,81,81,7D,84,61,72,79,8D,6F,79,75,81,8C
81,74,5A,64,8E,82,6B,6B,86,81,7A,89,7D,74,90,8C
71,8A,6B,6F,86,77,82,8A,82,7A,A6,8F,7C,68,84,6A
80,7C,88,62,7C,7D,7F,77,7E,79,77,8B,71,71,8C,8A
93,70,73,7D,79,96,75,92,86,82,8B,83,93,64,88,75
94,9B,74,6C,72,90,83,77,81,6F,87,A2,8A,7F,7D,6B
7C,85,95,8D,80,7B,72,70,58,A1,7E,76,90,7D,91,83
8F,87,79,77,8A,64,82,78,74,6A,6C,8F,80,75,7C,8A
86,77,8D,89,8E,6F,79,6E,63,90,6A,7D,77,7F,90,90
9B,79,81,71,90,8B,89,7B,7A,90,7C,77,6D,7C,95,84
72,81,84,79,9C,85,77,7D,78,82,6F,8E,63,7A,79,78
79,8C,74,77,81,8C,72,91,7D,7C,89,9A,7B,86,79,82
85,6B,7B,69,86,75,83,71,7D,79,81,92,81,89,7E,8A
7E,7A,6D,70,7B,85,86,93,85,80,81,70,68,83,9B,86
7E,83,68,8B,8E,94,87,83,70,7C,88,83,88,80,5B,71
7D,89,82,76,6C,85,69,79,70,77,8B,88,90,75,88,84
83,7E,7E,85,8D,82,70,82,7A,97,93,95,8E,71,B1,7F
95,74,75,80,8A,84,81,7C,6D,82,82,83,87,85,8F,7A
92,94,7F,70,7B,79,67,66,6D,5A,87,86,A0,79,89,73
86,87,8C,8C,98,8D,71,66,72,81,7F,8C,51,AB,69,9E
74,80,7D,A0,69,77,8B,83,8A,77,85,89,7A,86,70,8C
86,66,70,8D,87,93,8D,7B,77,7E,72,72,8A,82,8B,6A
7C,70,8E,6A,72,86,79,84,76,80,5A,74,80,63,7A,5E
91,8A,8A,85,91,7A,7B,80,81,82,A1,7A,74,79,9C,9D
86,7D,72,76,87,81,72,69,80,8B,81,88,7E,7E,8F,6A
78,7A,81,9F,8F,7F,77,83,8F,78,84,86,76,75,78,7D
7B,6E,7B,79,7A,99,84,7C,6D,8B,8D,95,92,62,78,7B
99,80,86,56,7D,96,68,7D,75,6D,81,7C,73,72,76,7A
74,7A,9B,6C,7F,81,68,79,83,7F,8A,90,83,6E,78,89
60,74,91,7F,8D,9A,68,83,87,88,97,71,6F,8D,74,90
63,8F,7E,9C,97,82,59,82,74,74,6E,92,72,70,91,80
80,73,75,6E,92,94,88,90,89,94,87,85,9A,8D,91,90
89,A0,84,7B,7C,75,85,77,87,89,95,92,91,89,8B,85
88,7C,90,83,79,9A,A1,72,74,6F,8A,88,7E,89,7A,86
7F,7D,75,81,83,6C,6E,83,8F,71,7B,A1,8D,77,79,50
6E,86,78,89,91,95,80,85,8D,88,8E,89,7D,95,77,89
7D,83,58,79,7D,8A,BD,8B,7D,A0,84,8F,7C,71,86,88
5D,94,6B,77,79,73,7C,81,87,59,72,95,7F,7E,70,86
9F,95,6C,88,58,8C,7D,7F,77,8B,8E,8E,87,89,A0,7E
87,79,8B,84,85,96,81,62,88,60,86,76,71,8D,7A,84
87,7B,72,78,8B,7A,86,7B,96,6F,84,7C,6D,8B,72,91
84,8A,7B,80,7A,7D,8D,95,8D,93,6F,7E,73,7F,68,85
7C,68,8D,90,8F,8D,7A,88,7D,86,78,73,6D,77,78,77
80,7A,97,82,71,94,8D,7B,68,95,74,6B,76,8C,76,8C
76,6C,67,73,70,64,69,82,79,6D,6E,82,84,94,60,87
64,6E,92,6F,71,88,5B,83,84,8A,7F,91,81,62,8B,74
5A,8F,6F,70,93,65,68,77,79,86,7D,90,77,85,84,7C
72,86,70,84,65,6F,6F,6B,93,8F,83,69,65,80,75,96
70,69,77,7E,80,94,71,71,7E,7D,71,86,77,8C,82,81
6E,79,6E,73,71,9C,85,93,65,62,77,8C,89,8B,73,92
80,77,89,87,8F,82,90,8B,81,82,7F,7B,88,7F,8E,96
8F,7C,65,82,95,9D,97,72,70,8E,79,8A,77,86,76,8B
77,96,7F,86,74,96,84,72,7D,75,7B,91,7C,85,7E,79
88,82,76,97,95,78,87,6D,6B,7F,8A,69,7F,74,71,86
85,8B,80,91,6C,74,9A,70,8C,69,5D,86,6D,78,A1,83
7C,88,74,89,B1,86,82,88,83,91,79,7D,7B,78,84,76
84,73,7A,81,7B,7E,81,6F,86,8F,9C,85,84,78,99,7C
6E,7A,67,7C,91,7A,5C,66,59,7D,98,8B,73,7E,63,81
89,81,6A,82,9A,97,94,83,60,74,82,7B,68,90,74,B1
82,96,7E,7F,8C,68,97,7C,8D,7C,7F,86,77,84,8A,88
94,91,7A,99,85,92,79,7F,83,7A,6A,73,80,79,76,70
7B,75,95,81,74,83,8F,79,85,7C,A4,71,7D,82,75,80
A2,82,8E,74,82,7B,7F,81,7B,7E,78,6E,84,8D,7F,84
74,6B,82,8B,75,71,70,80,7D,7D,85,8A,7E,80,61,62
92,80,88,78,8D,8C,94,87,75,70,8F,94,6E,89,8B,92
8E,7E,7C,90,7E,8F,82,8C,7F,8D,72,7F,67,9B,65,7D
8E,78,7B,72,75,71,7C,81,79,85,66,88,77,85,6A,75
80,78,88,7F,71,8E,8D,80,79,8E,6E,6D,87,62,7E,8D
71,65,81,8C,68,92,70,7A,82,84,8E,7B,77,70,86,7F
87,68,7C,5A,7A,78,71,7A,71,93,6F,84,83,89,7B,86
7B,8B,88,83,87,7D,7D,87,91,7E,78,87,76,78,85,63
75,85,79,7D,80,72,76,9A,82,7C,8F,91,8A,8B,78,8A
89,80,87,76,92,86,84,8C,74,8D,7C,87,74,94,84,77
6E,9A,90,97,8A,6F,85,60,8C,76,66,86,70,8C,81,76
74,73,75,92,81,7B,89,94,7F,86,74,7D,69,90,80,7B
86,7D,6A,6E,8C,6D,7E,83,6E,7A,7B,6E,80,82,9A,93
86,81,6B,8E,78,8E,72,7B,88,7C,62,7B,5F,81,81,74
82,8F,A7,7D,91,62,A1,8B,86,80,74,8B,70,7E,6A,75
A1,87,75,70,78,7C,72,7A,65,80,8C,88,9D,81,6D,68
63,83,6A,83,79,59,8E,8A,75,7E,7A,86,8C,8D,93,73
75,90,7D,9B,74,85,90,77,87,75,74,73,81,89,89,78
8D,72,77,87,87,8A,7B,7E,59,74,82,6F,94,71,85,82
9A,79,73,72,8F,92,B0,87,9C,66,8D,77,66,84,7B,98
93,78,8A,73,8E,7E,84,80,82,8A,7F,62,87,7C,8C,77
7E,6F,87,68,71,8B,93,84,6E,63,74,85,98,77,6C,90
8E,8B,8D,81,93,70,5B,74,72,8E,8F,7F,75,6B,82,78
87,8F,86,77,83,7B,8B,74,7F,89,85,9E,86,82,81,72
76,7E,7A,90,A2,8B,87,78,74,8A,A3,94,6D,84,7A,88
76,7B,78,7C,73,95,6F,8F,7D,77,85,90,86,84,77,70
84,77,71,80,95,8C,88,8E,80,98,7C,7B,80,8F,76,95
80,78,9A,75,88,88,80,7B,8A,7C,72,90,7E,85,97,87
75,77,81,88,85,77,85,78,8D,89,8C,72,8A,7E,90,84
7C,92,7E,8D,92,88,76,93,88,78,89,87,7C,85,79,86
7B,79,84,89,8A,92,85,86,7A,97,98,6E,82,7F,83,82
91,8D,81,89,89,97,7B,83,64,75,77,99,8A,77,6D,72
73,79,8C,86,8E,7F,78,77,A3,81,96,81,78,79,85,74
86,6A,97,6E,78,75,87,86,7C,80,6D,6E,79,53,81,5F
75,75,7B,86,6D,73,7E,8E,8D,80,86,4E,8F,6B,82,6A
88,7E,67,90,67,85,89,92,7B,98,6B,6F,83,96,88,76
96,87,7C,8D,85,6B,81,84,6D,9D,81,86,75,7C,94,88
95,73,81,86,8C,77,7F,78,6C,77,85,96,8B,83,84,7B
84,7C,78,8D,95,85,93,60,86,79,82,6E,81,94,81,79
6C,71,6B,83,80,71,7B,84,54,84,72,7D,97,8F,92,93
7B,89,82,8E,75,76,77,76,8A,6E,7D,79,68,81,77,85
6C,74,74,76,98,8E,91,7C,8A,74,6B,88,89,98,6E,90
82,8C,80,60,77,6D,91,67,8F,5F,8B,6A,8B,8D,78,95
76,7C,8F,8B,66,88,77,70,78,79,9B,88,74,66,7D,8B
8D,89,71,8D,87,97,79,86,6C,9A,82,6C,77,76,73,82
90,86,7E,90,72,7C,6A,86,76,81,5E,6D,71,89,6E,88
82,6C,8D,7C,80,8A,9F,8B,7B,89,8C,91,8A,77,6B,72
7B,8F,83,84,81,66,8C,7A,84,8B,75,82,8C,8F,7C,85
88,6C,83,78,71,7E,76,81,83,8B,89,8C,75,7C,75,7E
6E,91,86,76,80,7F,81,7F,79,85,7D,7F,83,8A,80,9C
79,88,66,9A,73,8A,65,68,78,6D,A4,96,94,80,9A,80
96,7A,71,88,82,89,63,75,77,8C,87,6B,73,6D,86,70
7B,81,6C,8C,83,6B,78,73,78,68,95,71,6A,8C,8C,75
66,7F,69,81,7D,85,6E,9A,80,88,6B,7A,81,7E,5D,64
78,83,81,70,87,76,7F,87,77,7A,96,A4,89,81,7D,88
66,80,92,7F,8C,88,A0,5E,99,7A,88,7D,8C,8D,7D,83
80,86,78,B2,8A,7D,82,8E,90,77,81,81,8C,86,8E,98
7D,81,7B,8E,66,A5,6C,76,79,85,86,5B,83,79,88,8E
89,78,82,81,81,92,6A,75,7A,83,86,8D,64,84,7F,81
85,7A,82,7B,84,7E,8A,88,79,7B,64,73,80,88,8E,65
80,64,6E,74,88,83,86,98,75,9A,5F,9E,88,6E,89,7D
78,70,87,70,87,81,91,79,81,82,7C,97,67,80,86,7F
8C,97,71,87,79,97,89,8A,7E,87,7E,8A,74,88,63,75
94,77,8A,8D,76,70,6F,70,6E,80,7F,69,8C,7D,7C,72
7B,75,7A,87,76,97,7C,8B,67,50,7A,6A,92,90,7D,8F
8F,75,87,83,75,69,7C,72,71,7D,6F,7A,73,81,82,77
7A,8F,8B,8F,98,80,82,74,76,7B,73,7D,69,7A,87,73
8E,6F,92,7D,92,92,62,73,71,72,81,71,6F,79,70,7C
8E,7B,9B,82,91,6B,86,77,84,88,8B,6F,89,7C,7E,7B
6C,69,7F,8A,8A,70,77,8A,69,7E,75,74,90,8F,8B,6E
7F,90,85,94,96,82,93,88,7C,6E,7C,71,7A,85,67,80
7D,70,95,8A,88,80,7D,76,7D,6B,72,71,76,6F,6B,78
80,85,92,79,81,8A,7D,75,77,81,72,6E,8B,70,70,76
73,75,77,6C,7D,7C,78,69,65,65,7B,A2,87,99,83,84
8C,96,8D,9B,66,99,8C,80,76,6C,7F,7F,88,62,85,78
87,89,70,77,76,72,89,77,7B,8C,81,71,94,87,84,86
85,62,67,84,7C,81,92,86,75,77,8F,7F,88,8D,6F,88
66,8D,6A,80,82,73,68,6A,75,70,81,7D,78,A0,7A,76
8B,85,84,83,61,86,78,88,83,69,6B,96,93,73,6D,6B
84,83,92,84,6C,85,8F,73,7A,79,73,85,89,75,79,65
63,79,6B,84,6B,83,7F,8B,6D,95,76,7F,83,6F,84,75
77,7A,6E,86,78,80,67,83,6B,6B,9B,68,91,79,63,7D
7E,7A,87,76,97,7E,8C,80,8A,77,A3,93,7A,84,8B,7C
94,7D,70,79,8D,88,7C,73,68,6F,93,6F,89,80,62,81
80,A2,84,78,70,7D,83,69,8D,7E,9A,A2,6E,8B,67,B4
89,84,64,70,7B,7D,71,8B,6A,7A,8C,6E,82,6E,8D,71
8A,8C,7F,95,88,64,7D,88,85,80,92,75,75,A1,80,A4
79,90,6B,79,78,8C,70,A4,72,88,8B,68,6D,7E,80,72
85,8B,71,94,79,8B,83,97,87,94,81,74,9B,63,72,96
7C,93,70,8B,78,78,7B,72,80,7E,85,86,82,8C,94,84
7E,8E,8A,75,4E,81,79,79,7C,8F,7D,9B,85,7B,7C,7F
77,96,89,81,9F,97,61,8E,8D,7B,71,92,67,7D,73,79
A0,79,83,72,68,79,89,93,88,7B,71,8D,83,67,93,79
81,70,9F,68,7C,85,7F,89,81,7F,85,6A,82,91,80,91
87,8C,97,80,A5,76,91,77,76,8E,82,7E,87,91,78,92
94,7B,7E,7E,74,7A,8C,77,79,7E,76,90,80,7E,71,90
81,9B,88,90,93,98,86,95,77,8E,87,73,7D,80,79,88
84,88,89,89,79,7F,87,6E,91,97,78,69,86,59,80,81
86,91,7F,8D,83,67,67,9A,7C,71,80,6D,77,8E,8A,98
77,77,86,6E,7B,86,84,8F,6E,69,8B,80,7A,83,78,5E
79,73,6F,77,8E,7B,82,74,7E,84,92,77,7B,88,70,6F
80,7A,7E,85,7A,88,5D,6F,91,84,95,9E,8A,72,74,97
78,A1,7C,7E,77,79,85,77,80,78,71,88,65,87,94,81
79,73,71,77,71,89,6F,8C,A0,75,6B,8E,77,7A,99,65
82,81,68,78,75,75,7D,76,72,79,91,7C,8B,7A,80,76
6D,75,82,66,94,7F,8B,9D,7F,A9,6E,83,77,82,7A,94
88,77,8A,83,81,7B,75,85,7F,88,96,88,6F,72,54,8C
79,81,8A,87,7C,83,71,63,80,89,6B,75,63,83,96,69
6D,6A,82,74,83,81,6E,7C,86,89,80,85,8A,8D,69,93
79,60,7A,85,94,7C,9D,7A,7F,77,79,7A,7A,89,8D,7D
6F,8A,76,90,7A,85,76,80,7A,78,63,83,7A,6E,74,76
6D,81,68,72,84,7A,7D,78,73,94,85,95,85,72,97,73
8F,76,81,74,72,7E,8C,71,82,79,86,7E,84,5F,88,76
7E,81,77,89,8F,A6,82,7E,82,77,A4,85,90,73,8E,8B
7C,88,5B,6E,5A,80,85,99,A9,6F,5F,69,84,8F,89,71
7A,96,85,96,7F,98,82,80,92,7F,93,9A,7B,80,7A,8E
61,9C,6F,8A,83,79,5E,81,63,69,83,7B,85,8E,84,A5
7A,82,7A,70,72,71,78,68,7C,78,64,86,7A,81,89,7F
72,83,91,A2,74,96,7F,7D,81,96,7A,80,81,75,75,83
75,86,70,6A,89,75,88,7F,A8,97,53,7F,6D,8A,93,85
7C,75,84,85,7D,85,86,80,4F,72,7B,8D,7E,6D,77,70
80,7C,6C,8F,7E,7B,82,76,77,79,82,74,7F,83,6D,78
84,7A,8F,7A,90,6F,93,76,82,72,80,7F,82,7F,91,87
84,78,7B,65,79,8E,77,5E,95,86,71,8F,7B,7B,8D,84
77,7D,76,7F,72,85,89,8F,8F,94,8B,7F,94,7F,76,92
89,8A,8B,87,8A,90,7B,82,75,7A,86,7E,63,7F,8D,7F
87,67,71,93,7D,7E,80,80,79,8E,81,6E,84,76,71,8A
79,7A,81,7C,7C,82,81,8E,95,86,65,6B,83,86,A0,89
7A,70,96,53,72,76,5D,A2,87,8C,88,60,7F,7A,6F,87
71,6F,89,77,84,85,7F,6F,85,8A,6F,91,75,8E,76,84
5B,7F,89,7E,97,65,70,9D,89,81,96,77,78,71,81,89
7F,90,81,85,84,7C,84,6E,7C,81,84,75,93,77,7A,8E
70,A4,84,89,79,88,83,77,75,8B,6B,6A,91,7A,70,88
8F,70,7D,87,75,82,78,7E,70,74,7A,81,7A,7F,8B,87
60,83,82,75,6F,78,51,8A,8B,8B,8D,8B,7F,76,6C,79
8C,84,88,76,8B,84,A1,8B,62,86,66,7D,72,72,82,74
76,75,86,96,60,A8,87,88,A9,94,66,9B,78,94,7F,94
7C,7A,7A,78,7A,84,83,70,6F,5D,68,73,A3,97,7E,79
80,8D,7B,8A,82,79,7F,8A,70,72,66,7C,7E,83,7D,76
55,6E,83,86,82,7F,88,82,74,69,8D,89,8F,9F,73,66
86,6F,87,80,7A,9C,74,86,78,7A,76,87,89,6E,84,7A
5C,A0,64,79,7A,77,9A,5D,89,72,6A,81,8E,64,84,83
66,7E,5C,96,83,74,98,86,83,9F,74,95,80,6E,7E,74
81,87,8C,71,7C,85,92,8B,7F,7B,75,6D,7B,9C,7C,7F
88,67,86,5F,75,90,70,99,69,7A,87,96,77,83,76,8F
98,80,88,77,7B,81,7E,85,91,75,5D,7A,76,71,85,73
84,82,86,97,7E,80,7A,7F,83,9A,91,7E,78,7B,8B,8A
8D,96,82,88,80,8E,8B,6F,76,83,8B,6A,78,6F,6B,83
76,6C,91,77,90,83,82,A7,82,88,68,81,81,A5,70,89
7A,A3,76,B2,7E,6E,6F,86,69,8D,7D,6E,82,8C,73,A3
73,7B,7C,7D,6B,78,7F,7C,7A,80,81,73,6C,A0,7E,79
98,66,8A,89,7E,6F,7B,77,91,84,94,7C,7D,84,7A,87
8B,9A,8C,8D,71,66,74,6F,61,74,78,9C,87,85,71,83
74,83,7A,79,86,98,6F,6A,94,70,79,7C,7A,77,83,78
69,83,85,7E,7E,95,80,76,8A,7B,78,8A,7C,75,89,79
8D,85,8D,A9,75,7A,7D,84,88,85,7B,7F,7C,77,81,80
7B,7B,78,7B,91,86,85,85,8F,87,AB,7B,96,98,87,82
7E,95,8E,84,68,78,5A,85,75,7F,8C,97,81,7E,7C,7D
76,83,82,8E,7E,8A,77,80,83,85,8A,72,83,82,67,75
9C,76,54,75,67,82,83,89,6C,81,79,91,83,7D,9E,7E
87,7D,8E,61,7A,98,78,A7,6E,80,7D,79,71,67,66,85
72,76,82,77,8D,81,8E,80,99,63,7A,7E,8F,6D,A7,61
8B,7D,7E,86,7D,9A,80,92,88,86,72,59,7C,68,81,75
72,76,82,7D,79,93,79,85,8E,92,74,74,77,71,84,7E
80,7A,79,85,7F,7A,9D,75,88,6E,61,8A,7E,7B,87,89
81,9A,93,95,68,7E,85,8D,77,83,84,6C,8D,79,7F,66
7F,77,7A,6C,87,7B,6F,8A,92,75,89,8A,73,88,6D,7B
83,84,7A,86,86,6F,82,89,7F,85,83,7D,7C,83,A2,7A
90,76,83,82,8B,9D,7B,93,6C,94,7F,84,82,7D,6E,7C
59,89,79,92,78,76,7C,76,92,91,74,87,70,7A,8E,76
79,77,86,73,92,7B,81,84,97,72,8D,81,82,7C,97,90
79,7B,7B,82,9A,88,7F,84,87,A2,7E,82,76,76,75,6B
6F,71,67,84,89,77,89,69,8C,75,80,8A,83,7B,8D,82
6E,7C,87,69,7A,92,89,6E,8B,7E,72,81,6B,73,69,80
79,87,90,93,71,7A,6B,93,98,7B,68,74,76,73,9D,86
7E,90,79,74,78,90,5A,7A,81,78,8A,8B,76,96,92,76
8E,6B,80,92,67,73,89,81,7B,7C,70,92,75,8D,8E,87
91,90,78,79,76,86,6D,90,81,8E,92,79,A5,6E,70,8E
86,91,8A,79,65,9C,82,8C,89,8D,85,84,7F,7D,7B,92
77,7B,78,71,80,73,68,6C,6C,98,7D,93,70,83,8A,89
7A,7F,73,89,7B,6A,6A,87,92,81,97,62,73,70,72,7F
8D,7C,93,79,77,78,73,79,82,8F,7D,75,97,90,8E,93
77,7B,7F,78,7A,85,7E,82,6D,7E,77,92,7D,81,88,7E
77,82,7E,89,8E,66,7E,6F,8D,91,74,88,73,8E,6E,66
87,79,91,6E,8C,7A,85,9F,6D,65,8C,7B,81,77,91,84
89,81,81,6D,73,7A,95,84,8D,B9,84,A4,8F,6E,88,8E
96,70,87,94,9A,A9,7F,6F,7C,87,72,81,7F,8D,80,90
A8,9B,81,71,9C,99,AF,97,7A,78,85,8A,64,6F,79,7B
7D,84,75,82,6C,7F,8F,94,83,78,94,80,84,6D,7B,8C
A0,91,93,78,7E,7D,7B,6C,8A,92,69,70,8D,7F,A9,7A
